territory_name,territory_type,year,sex,age_group,salary_annual_eur,salary_missing_flag,salary_low_sample_flag,salary_source,salary_observed_flag,salary_imputed_flag,imputation_method
Baleares,CCAA,2022,Total,lt_25,16899.94,0,1,INE_EES_28201,1,0,
Baleares,CCAA,2023,Total,lt_25,16387.78,0,1,INE_EES_28201,1,0,
Canarias,CCAA,2010,Hombres,25_34,18052.42,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2011,Hombres,25_34,17022.8,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2012,Hombres,25_34,15810.76,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2013,Hombres,25_34,15344.52,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2014,Hombres,25_34,15629.94,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2015,Hombres,25_34,15875.76,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2016,Hombres,25_34,15896.81,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2017,Hombres,25_34,15823.36,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2018,Hombres,25_34,18514.5,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2019,Hombres,25_34,17068.87,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2020,Hombres,25_34,17228.06,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2021,Hombres,25_34,17150.47,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2022,Hombres,25_34,19211.94,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2023,Hombres,25_34,19016.14,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2010,Hombres,35_44,21231.4,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2011,Hombres,35_44,20973.45,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2012,Hombres,35_44,20690.55,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2013,Hombres,35_44,20175.55,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2014,Hombres,35_44,19529.87,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2015,Hombres,35_44,20864.5,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2016,Hombres,35_44,20074.51,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2017,Hombres,35_44,20237.94,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2018,Hombres,35_44,21506.93,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2019,Hombres,35_44,21922.01,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2020,Hombres,35_44,22122.34,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2021,Hombres,35_44,22634.82,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2022,Hombres,35_44,22564.65,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2023,Hombres,35_44,22774.77,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2010,Hombres,45_54,23368.59,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2011,Hombres,45_54,24424.04,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2012,Hombres,45_54,24300.72,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2013,Hombres,45_54,24092.67,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2014,Hombres,45_54,24340.05,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2015,Hombres,45_54,23840.23,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2016,Hombres,45_54,23457.02,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2017,Hombres,45_54,23466.48,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2018,Hombres,45_54,25201.18,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2019,Hombres,45_54,24843.94,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2020,Hombres,45_54,25134.58,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2021,Hombres,45_54,26022.08,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2022,Hombres,45_54,25952.24,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2023,Hombres,45_54,27410.44,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2010,Hombres,55_plus,25190.94,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2011,Hombres,55_plus,24669.47,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2012,Hombres,55_plus,25473.46,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2013,Hombres,55_plus,24201.48,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2014,Hombres,55_plus,26337.05,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2015,Hombres,55_plus,25475.37,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2016,Hombres,55_plus,25640.59,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2017,Hombres,55_plus,26455.16,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2018,Hombres,55_plus,24488.86,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2019,Hombres,55_plus,25544.19,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2020,Hombres,55_plus,26823.13,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2021,Hombres,55_plus,28541.1,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2022,Hombres,55_plus,26954.98,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2023,Hombres,55_plus,29721.71,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2010,Hombres,all_ages,20986.94,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2011,Hombres,all_ages,21090.86,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2012,Hombres,all_ages,21089.85,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2013,Hombres,all_ages,20678.43,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2014,Hombres,all_ages,20641.49,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2015,Hombres,all_ages,21336.72,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2016,Hombres,all_ages,21149.44,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2017,Hombres,all_ages,21291.66,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2018,Hombres,all_ages,22333.63,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2019,Hombres,all_ages,22082.69,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2020,Hombres,all_ages,22697.51,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2021,Hombres,all_ages,23619.76,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2022,Hombres,all_ages,23588.7,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2023,Hombres,all_ages,24604.44,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2010,Hombres,lt_25,12163.4,0,1,INE_EES_28201,1,0,
Canarias,CCAA,2011,Hombres,lt_25,12132.28,0,1,INE_EES_28201,1,0,
Canarias,CCAA,2012,Hombres,lt_25,10575.88,0,1,INE_EES_28201,1,0,
Canarias,CCAA,2013,Hombres,lt_25,9852.41,0,1,INE_EES_28201,1,0,
Canarias,CCAA,2014,Hombres,lt_25,11585.5,0,1,INE_EES_28201,1,0,
Canarias,CCAA,2015,Hombres,lt_25,13512.66,0,1,INE_EES_28201,1,0,
Canarias,CCAA,2016,Hombres,lt_25,13431.45,1,0,INE_EES_28201,0,1,linear_interpolation
Canarias,CCAA,2017,Hombres,lt_25,13350.24,0,1,INE_EES_28201,1,0,
Canarias,CCAA,2018,Hombres,lt_25,14326.96,0,1,INE_EES_28201,1,0,
Canarias,CCAA,2019,Hombres,lt_25,12695.22,0,1,INE_EES_28201,1,0,
Canarias,CCAA,2020,Hombres,lt_25,12505.41,0,1,INE_EES_28201,1,0,
Canarias,CCAA,2021,Hombres,lt_25,12257.73,0,1,INE_EES_28201,1,0,
Canarias,CCAA,2022,Hombres,lt_25,14644.58,0,1,INE_EES_28201,1,0,
Canarias,CCAA,2023,Hombres,lt_25,15191.81,0,1,INE_EES_28201,1,0,
Canarias,CCAA,2010,Mujeres,25_34,15803.28,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2011,Mujeres,25_34,14919.74,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2012,Mujeres,25_34,13688.66,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2013,Mujeres,25_34,13951.78,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2014,Mujeres,25_34,15230.17,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2015,Mujeres,25_34,14132.95,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2016,Mujeres,25_34,14162.43,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2017,Mujeres,25_34,14681.22,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2018,Mujeres,25_34,15690.63,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2019,Mujeres,25_34,15843.22,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2020,Mujeres,25_34,15823.03,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2021,Mujeres,25_34,15607.75,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2022,Mujeres,25_34,18466.81,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2023,Mujeres,25_34,18451.73,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2010,Mujeres,35_44,18644.36,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2011,Mujeres,35_44,19341.58,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2012,Mujeres,35_44,18880.1,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2013,Mujeres,35_44,18324.45,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2014,Mujeres,35_44,18715.04,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2015,Mujeres,35_44,19129.05,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2016,Mujeres,35_44,18269.14,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2017,Mujeres,35_44,19091.62,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2018,Mujeres,35_44,20066.9,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2019,Mujeres,35_44,19141.64,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2020,Mujeres,35_44,19744.06,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2021,Mujeres,35_44,20681.56,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2022,Mujeres,35_44,22418.54,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2023,Mujeres,35_44,23470.38,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2010,Mujeres,45_54,18834.74,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2011,Mujeres,45_54,19721.25,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2012,Mujeres,45_54,20059.74,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2013,Mujeres,45_54,20018.51,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2014,Mujeres,45_54,20244.48,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2015,Mujeres,45_54,20321.17,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2016,Mujeres,45_54,20279.04,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2017,Mujeres,45_54,21010.68,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2018,Mujeres,45_54,20807.97,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2019,Mujeres,45_54,22417.1,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2020,Mujeres,45_54,22879.63,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2021,Mujeres,45_54,23279.89,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2022,Mujeres,45_54,25216.09,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2023,Mujeres,45_54,25980.45,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2010,Mujeres,55_plus,20547.26,0,1,INE_EES_28201,1,0,
Canarias,CCAA,2011,Mujeres,55_plus,19887.63,0,1,INE_EES_28201,1,0,
Canarias,CCAA,2012,Mujeres,55_plus,19002.23,0,1,INE_EES_28201,1,0,
Canarias,CCAA,2013,Mujeres,55_plus,19721.82,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2014,Mujeres,55_plus,21184.46,0,1,INE_EES_28201,1,0,
Canarias,CCAA,2015,Mujeres,55_plus,20354.84,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2016,Mujeres,55_plus,20425.09,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2017,Mujeres,55_plus,20385.39,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2018,Mujeres,55_plus,22215.28,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2019,Mujeres,55_plus,22553.38,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2020,Mujeres,55_plus,23370.72,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2021,Mujeres,55_plus,23766.09,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2022,Mujeres,55_plus,25504.19,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2023,Mujeres,55_plus,25346.74,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2010,Mujeres,all_ages,17601.79,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2011,Mujeres,all_ages,17824.94,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2012,Mujeres,all_ages,17498.71,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2013,Mujeres,all_ages,17619.86,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2014,Mujeres,all_ages,18201.48,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2015,Mujeres,all_ages,18279.76,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2016,Mujeres,all_ages,18211.44,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2017,Mujeres,all_ages,18917.73,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2018,Mujeres,all_ages,19051.01,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2019,Mujeres,all_ages,19540.82,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2020,Mujeres,all_ages,20461.63,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2021,Mujeres,all_ages,21178.57,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2022,Mujeres,all_ages,22574.98,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2023,Mujeres,all_ages,23439.06,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2010,Mujeres,lt_25,11037.94,0,1,INE_EES_28201,1,0,
Canarias,CCAA,2011,Mujeres,lt_25,9851.99,0,1,INE_EES_28201,1,0,
Canarias,CCAA,2012,Mujeres,lt_25,9298.81,0,1,INE_EES_28201,1,0,
Canarias,CCAA,2013,Mujeres,lt_25,10309.165,1,0,INE_EES_28201,0,1,linear_interpolation
Canarias,CCAA,2014,Mujeres,lt_25,11319.52,0,1,INE_EES_28201,1,0,
Canarias,CCAA,2015,Mujeres,lt_25,11168.905,1,0,INE_EES_28201,0,1,linear_interpolation
Canarias,CCAA,2016,Mujeres,lt_25,11018.29,0,1,INE_EES_28201,1,0,
Canarias,CCAA,2017,Mujeres,lt_25,10626.330000000002,1,0,INE_EES_28201,0,1,linear_interpolation
Canarias,CCAA,2018,Mujeres,lt_25,10234.37,0,1,INE_EES_28201,1,0,
Canarias,CCAA,2019,Mujeres,lt_25,9659.96,0,1,INE_EES_28201,1,0,
Canarias,CCAA,2020,Mujeres,lt_25,10602.91,1,0,INE_EES_28201,0,1,linear_interpolation
Canarias,CCAA,2021,Mujeres,lt_25,11545.859999999999,1,0,INE_EES_28201,0,1,linear_interpolation
Canarias,CCAA,2022,Mujeres,lt_25,12488.81,0,1,INE_EES_28201,1,0,
Canarias,CCAA,2023,Mujeres,lt_25,14494.68,0,1,INE_EES_28201,1,0,
Canarias,CCAA,2010,Total,25_34,16855.12,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2011,Total,25_34,15914.18,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2012,Total,25_34,14609.27,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2013,Total,25_34,14587.94,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2014,Total,25_34,15419.07,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2015,Total,25_34,14968.51,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2016,Total,25_34,15008.79,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2017,Total,25_34,15294.99,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2018,Total,25_34,16988.89,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2019,Total,25_34,16467.9,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2020,Total,25_34,16608.61,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2021,Total,25_34,16477.75,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2022,Total,25_34,18834.42,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2023,Total,25_34,18742.5,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2010,Total,35_44,19981.27,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2011,Total,35_44,20180.39,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2012,Total,35_44,19777.79,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2013,Total,35_44,19249.08,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2014,Total,35_44,19131.2,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2015,Total,35_44,20029.07,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2016,Total,35_44,19226.93,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2017,Total,35_44,19698.42,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2018,Total,35_44,20813.72,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2019,Total,35_44,20495.01,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2020,Total,35_44,20922.58,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2021,Total,35_44,21674.09,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2022,Total,35_44,22490.52,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2023,Total,35_44,23124.02,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2010,Total,45_54,21137.26,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2011,Total,45_54,22284.33,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2012,Total,45_54,22246.07,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2013,Total,45_54,22127.62,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2014,Total,45_54,22394.51,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2015,Total,45_54,22148.07,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2016,Total,45_54,21965.2,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2017,Total,45_54,22336.38,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2018,Total,45_54,23122.47,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2019,Total,45_54,23736.61,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2020,Total,45_54,24055.8,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2021,Total,45_54,24722.21,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2022,Total,45_54,25602.61,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2023,Total,45_54,26719.15,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2010,Total,55_plus,23305.04,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2011,Total,55_plus,22707.78,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2012,Total,55_plus,22665.03,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2013,Total,55_plus,22307.08,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2014,Total,55_plus,23981.38,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2015,Total,55_plus,23185.89,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2016,Total,55_plus,23238.05,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2017,Total,55_plus,23573.26,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2018,Total,55_plus,23592.7,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2019,Total,55_plus,24158.45,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2020,Total,55_plus,25189.73,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2021,Total,55_plus,26224.51,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2022,Total,55_plus,26303.96,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2023,Total,55_plus,27512.67,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2010,Total,all_ages,19315.56,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2011,Total,all_ages,19516.96,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2012,Total,all_ages,19277.62,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2013,Total,all_ages,19167.93,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2014,Total,all_ages,19436.48,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2015,Total,all_ages,19856.61,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2016,Total,all_ages,19749.03,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2017,Total,all_ages,20185.33,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2018,Total,all_ages,20763.48,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2019,Total,all_ages,20861.14,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2020,Total,all_ages,21631.17,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2021,Total,all_ages,22466.23,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2022,Total,all_ages,23096.92,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2023,Total,all_ages,24033.57,0,0,INE_EES_28201,1,0,
Canarias,CCAA,2010,Total,lt_25,11562.6,0,1,INE_EES_28201,1,0,
Canarias,CCAA,2011,Total,lt_25,10953.24,0,1,INE_EES_28201,1,0,
Canarias,CCAA,2012,Total,lt_25,9913.79,0,1,INE_EES_28201,1,0,
Canarias,CCAA,2013,Total,lt_25,9149.41,0,1,INE_EES_28201,1,0,
Canarias,CCAA,2014,Total,lt_25,11431.23,0,1,INE_EES_28201,1,0,
Canarias,CCAA,2015,Total,lt_25,11977.74,0,1,INE_EES_28201,1,0,
Canarias,CCAA,2016,Total,lt_25,11432.4,0,1,INE_EES_28201,1,0,
Canarias,CCAA,2017,Total,lt_25,12609.45,0,1,INE_EES_28201,1,0,
Canarias,CCAA,2018,Total,lt_25,12182.4,0,1,INE_EES_28201,1,0,
Canarias,CCAA,2019,Total,lt_25,11318.63,0,1,INE_EES_28201,1,0,
Canarias,CCAA,2020,Total,lt_25,11499.29,0,1,INE_EES_28201,1,0,
Canarias,CCAA,2021,Total,lt_25,11614.77,0,1,INE_EES_28201,1,0,
Canarias,CCAA,2022,Total,lt_25,13576.08,0,1,INE_EES_28201,1,0,
Canarias,CCAA,2023,Total,lt_25,14903.24,0,1,INE_EES_28201,1,0,
Cantabria,CCAA,2010,Hombres,25_34,20269.91,0,0,INE_EES_28201,1,0,
Cantabria,CCAA,2011,Hombres,25_34,20185.82,0,0,INE_EES_28201,1,0,
Cantabria,CCAA,2012,Hombres,25_34,19522.44,0,0,INE_EES_28201,1,0,
Cantabria,CCAA,2013,Hombres,25_34,19501.71,0,0,INE_EES_28201,1,0,
Cantabria,CCAA,2014,Hombres,25_34,19620.69,0,0,INE_EES_28201,1,0,
Cantabria,CCAA,2015,Hombres,25_34,20056.26,0,0,INE_EES_28201,1,0,
Cantabria,CCAA,2016,Hombres,25_34,18994.26,0,1,INE_EES_28201,1,0,
Cantabria,CCAA,2017,Hombres,25_34,18243.02,0,0,INE_EES_28201,1,0,
Cantabria,CCAA,2018,Hombres,25_34,19307.37,0,1,INE_EES_28201,1,0,
Cantabria,CCAA,2019,Hombres,25_34,20070.59,0,0,INE_EES_28201,1,0,
Cantabria,CCAA,2020,Hombres,25_34,20508.93,0,1,INE_EES_28201,1,0,
Cantabria,CCAA,2021,Hombres,25_34,21214.14,0,0,INE_EES_28201,1,0,
Cantabria,CCAA,2022,Hombres,25_34,22314.39,0,0,INE_EES_28201,1,0,
Cantabria,CCAA,2023,Hombres,25_34,23808.04,0,1,INE_EES_28201,1,0,
Cantabria,CCAA,2010,Hombres,35_44,25153.6,0,0,INE_EES_28201,1,0,
Cantabria,CCAA,2011,Hombres,35_44,24306.58,0,0,INE_EES_28201,1,0,
Cantabria,CCAA,2012,Hombres,35_44,24115.84,0,0,INE_EES_28201,1,0,
Cantabria,CCAA,2013,Hombres,35_44,22797.89,0,0,INE_EES_28201,1,0,
Cantabria,CCAA,2014,Hombres,35_44,25240.86,0,0,INE_EES_28201,1,0,
Cantabria,CCAA,2015,Hombres,35_44,23905.35,0,0,INE_EES_28201,1,0,
Cantabria,CCAA,2016,Hombres,35_44,24112.18,0,0,INE_EES_28201,1,0,
Cantabria,CCAA,2017,Hombres,35_44,24993.97,0,0,INE_EES_28201,1,0,
Cantabria,CCAA,2018,Hombres,35_44,25199.55,0,0,INE_EES_28201,1,0,
Cantabria,CCAA,2019,Hombres,35_44,25998.19,0,0,INE_EES_28201,1,0,
Cantabria,CCAA,2020,Hombres,35_44,25709.51,0,0,INE_EES_28201,1,0,
Cantabria,CCAA,2021,Hombres,35_44,26282.33,0,0,INE_EES_28201,1,0,
Cantabria,CCAA,2022,Hombres,35_44,26789.73,0,0,INE_EES_28201,1,0,
Cantabria,CCAA,2023,Hombres,35_44,27706.06,0,0,INE_EES_28201,1,0,
Cantabria,CCAA,2010,Hombres,45_54,27679.9,0,0,INE_EES_28201,1,0,
Cantabria,CCAA,2011,Hombres,45_54,27028.28,0,0,INE_EES_28201,1,0,
Cantabria,CCAA,2012,Hombres,45_54,25422.49,0,0,INE_EES_28201,1,0,
Cantabria,CCAA,2013,Hombres,45_54,25629.57,0,0,INE_EES_28201,1,0,
Cantabria,CCAA,2014,Hombres,45_54,27903.36,0,0,INE_EES_28201,1,0,
Cantabria,CCAA,2015,Hombres,45_54,27929.05,0,0,INE_EES_28201,1,0,
Cantabria,CCAA,2016,Hombres,45_54,27922.0,0,0,INE_EES_28201,1,0,
Cantabria,CCAA,2017,Hombres,45_54,26891.24,0,0,INE_EES_28201,1,0,
Cantabria,CCAA,2018,Hombres,45_54,27679.56,0,0,INE_EES_28201,1,0,
Cantabria,CCAA,2019,Hombres,45_54,27343.48,0,0,INE_EES_28201,1,0,
Cantabria,CCAA,2020,Hombres,45_54,27872.16,0,0,INE_EES_28201,1,0,
Cantabria,CCAA,2021,Hombres,45_54,29501.29,0,0,INE_EES_28201,1,0,
Cantabria,CCAA,2022,Hombres,45_54,32109.52,0,0,INE_EES_28201,1,0,
Cantabria,CCAA,2023,Hombres,45_54,32618.61,0,0,INE_EES_28201,1,0,
Cantabria,CCAA,2010,Hombres,55_plus,24020.49,0,0,INE_EES_28201,1,0,
Cantabria,CCAA,2011,Hombres,55_plus,25653.63,0,0,INE_EES_28201,1,0,
Cantabria,CCAA,2012,Hombres,55_plus,24388.35,0,0,INE_EES_28201,1,0,
Cantabria,CCAA,2013,Hombres,55_plus,25644.41,0,0,INE_EES_28201,1,0,
Cantabria,CCAA,2014,Hombres,55_plus,24894.07,0,0,INE_EES_28201,1,0,
Cantabria,CCAA,2015,Hombres,55_plus,27789.94,0,0,INE_EES_28201,1,0,
Cantabria,CCAA,2016,Hombres,55_plus,28312.59,0,0,INE_EES_28201,1,0,
Cantabria,CCAA,2017,Hombres,55_plus,29111.32,0,0,INE_EES_28201,1,0,
Cantabria,CCAA,2018,Hombres,55_plus,28398.09,0,0,INE_EES_28201,1,0,
Cantabria,CCAA,2019,Hombres,55_plus,29137.11,0,0,INE_EES_28201,1,0,
