cpro,año,alquiler_mediano,alquiler_m2,superficie_m2,n_contratos,neto_mes_18_25,neto_mes_26_35,neto_mes_36_45,neto_mes_18_34,sal_26_35,paro_total,factor_2020,smi_mes,provincia,ccaa,tasa_esfuerzo,tasa_esfuerzo_18_25,tasa_esfuerzo_36_45,tasa_esfuerzo_18_34,sobre_30,alquiler_real,salario_real_26_35,D_2021,alquiler_mediano_lag1,neto_mes_26_35_lag1,paro_total_lag1,tasa_esfuerzo_lag1,var_alquiler_pct,var_salario_pct
26,2021,422.97096491228075,5.157072368421052,87.0,14173.0,590.697375,1171.6190016666667,1463.37309,960.5304406585269,16723.0,11.61,0.9699974935414286,950.0,"Rioja, La","Rioja, La",36.1,71.61,28.9,44.04,1,410.28,1136.47,1,403.3057851239669,1104.5375066666666,10.8,36.51,4.875997447512237,6.07326547039968
26,2022,450.0,5.384615384615384,87.0,14769.0,629.0158333333333,1244.7502866666666,1513.1355783333336,1008.5238215673136,17956.0,9.55,0.8949107299739896,1000.0,"Rioja, La","Rioja, La",36.15,71.54,29.74,44.62,1,402.71,1113.94,1,422.97096491228075,1171.6190016666667,11.61,36.1,6.390281444809043,6.241899874956647
26,2023,452.97916666666663,5.633802816901408,86.0,15524.0,669.1852229166667,1316.1615333333332,1576.53975,1063.2532058200081,19160.0,9.38,0.8643768521205406,1080.0,"Rioja, La","Rioja, La",34.42,67.69,28.73,42.6,1,391.54,1137.66,1,450.0,1244.7502866666666,9.55,36.15,0.6620370370370221,5.736993791574019
26,2024,482.8245833333333,5.913978494623656,86.0,16048.0,694.3442954166667,1372.448305,1626.4877541666665,1101.8410018955487,20109.0,9.75,0.8410456579083591,1134.0,"Rioja, La","Rioja, La",35.18,69.54,29.69,43.82,1,406.08,1154.29,1,452.97916666666663,1316.1615333333332,9.38,34.42,6.588695212252227,4.2765853765771356
27,2011,300.0,3.217391304347826,100.0,6926.0,620.8214583333333,1050.1744941666666,1241.9626383333334,939.5063773871594,14722.0,11.91,1.0717791932800231,641.4,Lugo,Galicia,28.57,48.32,24.16,31.93,0,321.53,1125.56,0,,,,,,
27,2012,300.0,3.2125480368137525,100.0,7078.0,569.626125,1007.6316404166668,1204.4183533333332,901.2184258979132,14049.0,16.11,1.0461898360861621,641.4,Lugo,Galicia,29.77,52.67,24.91,33.29,0,313.86,1054.17,0,300.0,1050.1744941666666,11.91,28.57,0.0,-4.051027137519503
27,2013,300.0,3.1531531531531534,99.0,7127.0,520.3037916666666,983.5472016666666,1201.5713933333334,876.4441570519181,13668.0,18.96,1.031656722448744,645.3,Lugo,Galicia,30.5,57.66,24.97,34.23,1,309.5,1014.68,0,300.0,1007.6316404166668,16.11,29.77,0.0,-2.3902027074140797
27,2014,300.0,3.125,99.0,7436.0,483.0779166666667,966.8587716666666,1212.48474,851.2718493612607,13404.0,18.95,1.0332160647146191,645.3,Lugo,Galicia,31.03,62.1,24.74,35.24,1,309.96,998.97,0,300.0,983.5472016666666,18.96,30.5,0.0,-1.6967594409013298
27,2015,300.0,3.125,99.0,7981.0,480.19037499999996,971.7262304166667,1224.8215666666667,849.3472284637621,13481.0,15.96,1.0384115222946557,648.6,Lugo,Galicia,30.87,62.48,24.49,35.32,1,311.52,1009.05,0,300.0,966.8587716666666,18.95,31.03,0.0,0.5034301691869247
27,2016,300.0,3.214285714285714,99.0,8399.0,495.33045833333335,977.7947504166667,1237.5142633333335,852.8951283857521,13577.0,14.79,1.0405208860397714,655.2,Lugo,Galicia,30.68,60.57,24.24,35.17,1,312.16,1017.42,0,300.0,971.7262304166667,15.96,30.87,0.0,0.6245092300737776
27,2017,300.0,3.2803847640753125,98.0,8884.0,520.5379166666667,994.4831804166666,1259.6375150000001,867.6723145904933,13841.0,12.66,1.0205611862446453,707.7,Lugo,Galicia,30.17,57.63,23.82,34.58,1,306.17,1014.93,0,300.0,977.7947504166667,14.79,30.68,0.0,1.7067416237291688
27,2018,300.0,3.3143939393939394,98.0,9506.0,540.9067916666667,1037.8478129166667,1294.7500216666667,901.7103676652811,14527.0,9.19,1.0037444693258832,735.9,Lugo,Galicia,28.91,55.46,23.17,33.27,0,301.12,1041.73,0,300.0,994.4831804166666,12.66,30.17,0.0,4.360519449090261
27,2019,305.0,3.553163265306123,98.0,10277.0,566.5825,1096.5304316666668,1339.2930833333332,945.5244193461672,15457.0,8.86,0.9967743538313801,900.0,Lugo,Galicia,27.82,53.83,22.77,32.26,0,304.02,1092.99,0,300.0,1037.8478129166667,9.19,28.91,1.6666666666666607,5.6542604820917
27,2020,319.99666666666667,3.6144578313253013,98.0,10715.0,570.9528333333334,1086.6488279166667,1338.3440966666667,951.319309140786,15299.0,8.79,1.0,950.0,Lugo,Galicia,29.45,56.05,23.91,33.64,0,320.0,1086.65,0,305.0,1096.5304316666668,8.86,27.82,4.916939890710381,-0.9011700418547042
27,2021,325.1841156613444,3.720430107526882,98.0,11116.0,598.8137083333334,1158.0366299999998,1396.291595,997.9339617837112,16494.0,8.87,0.9699974935414286,950.0,Lugo,Galicia,28.08,54.3,23.29,32.59,0,315.43,1123.29,1,319.99666666666667,1086.6488279166667,8.79,29.45,1.6210946972398776,6.569537485279264
27,2022,342.20500000000004,3.8461538461538463,98.0,11547.0,645.5432804166667,1220.66975,1459.45852,1043.9824850356388,17550.0,9.12,0.8949107299739896,1000.0,Lugo,Galicia,28.03,53.01,23.45,32.78,0,306.24,1092.39,1,325.1841156613444,1158.0366299999998,8.87,28.08,5.23422993894993,5.408561212783081
27,2023,350.0,4.017857142857143,97.0,12263.0,691.6261041666667,1284.9635966666667,1534.9029600000001,1095.578505127221,18634.0,8.22,0.8643768521205406,1080.0,Lugo,Galicia,27.24,50.61,22.8,31.95,0,302.53,1110.69,1,342.20500000000004,1220.66975,9.12,28.03,2.2778743735480056,5.267095925549614
27,2024,370.0,4.266891891891892,97.0,12949.0,711.7280766666667,1340.8944983333333,1571.0830766666668,1134.2242459294753,19577.0,7.09,0.8410456579083591,1134.0,Lugo,Galicia,27.59,51.99,23.55,32.62,0,311.19,1127.75,1,350.0,1284.9635966666667,8.22,27.24,5.714285714285716,4.352722661696973
28,2011,650.0,9.552405756452636,70.0,213713.0,632.2683929166667,1347.537405,1795.7289125,1172.0783312771666,19689.0,16.34,1.0717791932800231,641.4,Madrid,"Madrid, Comunidad de",48.24,102.8,36.2,55.46,1,696.66,1444.26,0,,,,,,
28,2012,622.9575163398692,9.257712133227598,70.0,231479.0,600.2184583333334,1307.0275366666667,1759.7282916666666,1141.7517224594005,19006.0,18.53,1.0461898360861621,641.4,Madrid,"Madrid, Comunidad de",47.66,103.79,35.4,54.56,1,651.73,1367.4,0,650.0,1347.537405,16.34,48.24,-4.16038210155858,-3.0062147576032094
28,2013,600.0,8.724489795918368,70.0,250335.0,547.618375,1279.1510533333333,1749.5672666666667,1111.71093282107,18536.0,19.76,1.031656722448744,645.3,Madrid,"Madrid, Comunidad de",46.91,109.57,34.29,53.97,1,618.99,1319.64,0,622.9575163398692,1307.0275366666667,18.53,47.66,-3.6852459016393335,-2.132815304291702
28,2014,575.0,8.492789176330655,70.0,274768.0,517.8064583333334,1259.6375150000001,1744.8691583333336,1081.4627857081086,18207.0,18.75,1.0332160647146191,645.3,Madrid,"Madrid, Comunidad de",45.65,111.05,32.95,53.17,1,594.1,1301.48,0,600.0,1279.1510533333333,19.76,46.91,-4.1666666666666625,-1.5255069588914427
28,2015,570.0,8.51063829787234,70.0,301845.0,510.62662500000005,1267.466655,1762.1866041666665,1071.9412654477314,18339.0,17.06,1.0384115222946557,648.6,Madrid,"Madrid, Comunidad de",44.97,111.63,32.35,53.17,1,591.89,1316.15,0,575.0,1259.6375150000001,18.75,45.65,-0.8695652173912993,0.6215391258809655
28,2016,587.495,8.691260897798465,70.0,329025.0,530.52725,1277.075145,1771.965225,1073.13657681603,18501.0,15.71,1.0405208860397714,655.2,Madrid,"Madrid, Comunidad de",46.0,110.74,33.15,54.75,1,611.3,1328.82,0,570.0,1267.466655,17.06,44.97,3.0692982456140383,0.7580862156882695
28,2017,600.0,8.904109589041097,70.0,357236.0,547.150125,1295.04658,1781.5253291666668,1079.2703087636114,18804.0,13.34,1.0205611862446453,707.7,Madrid,"Madrid, Comunidad de",46.33,109.66,33.68,55.59,1,612.34,1321.67,0,587.495,1277.075145,15.71,46.0,2.1285287534362096,1.4072339494164865
28,2018,612.5,9.285714285714286,70.0,381969.0,577.0400833333333,1345.1649383333333,1817.1435458333333,1114.199234103766,19649.0,12.22,1.0037444693258832,735.9,Madrid,"Madrid, Comunidad de",45.53,106.15,33.71,54.97,1,614.79,1350.2,0,600.0,1295.04658,13.34,46.33,2.083333333333326,3.870004300025509
28,2019,677.53125,10.158556127182253,70.0,398205.0,608.8810833333333,1401.629645,1860.3005875,1155.679993223116,20601.0,10.62,0.9967743538313801,900.0,Madrid,"Madrid, Comunidad de",48.34,111.27,36.42,58.63,1,675.35,1397.11,0,612.5,1345.1649383333333,12.22,45.53,10.617346938775519,4.197604699437574
28,2020,700.0,10.416666666666666,70.0,411059.0,624.1772500000001,1376.8373683333332,1831.8387916666668,1165.9951484171515,20183.0,12.5,1.0,950.0,Madrid,"Madrid, Comunidad de",50.84,112.15,38.21,60.03,1,700.0,1376.84,0,677.53125,1401.629645,10.62,48.34,3.316267699829334,-1.7688179438204443
28,2021,700.0,10.660046728971961,70.0,426542.0,639.8540429166667,1470.7277366666667,1905.7520541666665,1220.6706748166193,21766.0,11.69,0.9699974935414286,950.0,Madrid,"Madrid, Comunidad de",47.6,109.4,36.73,57.35,1,679.0,1426.6,1,700.0,1376.8373683333332,12.5,50.84,0.0,6.819278042038346
28,2022,737.5,11.089317002442002,70.0,440770.0,676.2651629166666,1572.9810499999996,2000.9160624999997,1284.2334806672925,23490.0,11.21,0.8949107299739896,1000.0,Madrid,"Madrid, Comunidad de",46.89,109.05,36.86,57.43,1,660.0,1407.68,1,700.0,1470.7277366666667,11.69,47.6,5.35714285714286,6.952565779787712
28,2023,759.27,11.543750000000001,70.0,460317.0,724.9397504166667,1648.5579375,2077.8885583333335,1343.137397232232,24855.0,9.96,0.8643768521205406,1080.0,Madrid,"Madrid, Comunidad de",46.06,104.74,36.54,56.53,1,656.3,1424.98,1,737.5,1572.9810499999996,11.21,46.89,2.9518644067796584,4.804691544122575
28,2024,800.0,12.121212121212123,70.0,474935.0,761.7933666666667,1713.1296125,2146.6120499999997,1392.2680978403605,26037.0,8.97,0.8410456579083591,1134.0,Madrid,"Madrid, Comunidad de",46.7,105.02,37.27,57.46,1,672.84,1440.82,1,759.27,1648.5579375,9.96,46.06,5.36436313827755,3.916858093439002
29,2011,470.0,6.060606060606061,83.0,23218.0,494.5500416666667,986.3286066666666,1222.6270350000002,850.0344450355576,13712.0,30.64,1.0717791932800231,641.4,Málaga,Andalucía,47.65,95.04,38.44,55.29,1,503.74,1057.13,0,,,,,,
29,2012,450.0,5.878923076923077,84.0,24807.0,459.50933333333336,938.2229429166665,1179.03296,812.6260169144654,12951.0,34.29,1.0461898360861621,641.4,Málaga,Andalucía,47.96,97.93,38.17,55.38,1,470.79,981.56,0,470.0,986.3286066666666,30.64,47.65,-4.255319148936165,-4.877245111299667
29,2013,446.33152173913044,5.6576935457910835,84.0,27365.0,417.7570416666667,894.9847379166667,1159.2228633333334,772.0655530343458,12267.0,35.73,1.031656722448744,645.3,Málaga,Andalucía,49.87,106.84,38.5,57.81,1,460.46,923.32,0,450.0,938.2229429166665,34.29,47.96,-0.8152173913043459,-4.60852138891259
29,2014,432.55585748792276,5.612244897959184,84.0,31115.0,390.75462500000003,873.1759941666666,1156.7317733333332,740.9235099922032,11922.0,32.63,1.0332160647146191,645.3,Málaga,Andalucía,49.54,110.7,37.39,58.38,1,446.92,902.18,0,446.33152173913044,894.9847379166667,35.73,49.87,-3.0864197530864113,-2.436772698578782
29,2015,430.9525,5.625,84.0,35078.0,400.587875,876.2734679166666,1178.0246616666666,739.8289814697486,11971.0,29.57,1.0384115222946557,648.6,Málaga,Andalucía,49.18,107.58,36.58,58.25,1,447.51,909.93,0,432.55585748792276,873.1759941666666,32.63,49.54,-0.3706706221097811,0.35473647588721846
29,2016,450.0,5.797101449275362,84.0,38926.0,413.698875,889.4851416666667,1200.5037833333333,748.0871009368382,12180.0,26.06,1.0405208860397714,655.2,Málaga,Andalucía,50.59,108.77,37.48,60.15,1,468.23,925.53,0,430.9525,876.2734679166666,29.57,49.18,4.419860657497066,1.50771126066509
29,2017,450.0,5.9943977591036415,84.0,42711.0,442.88645833333334,908.5756941666667,1220.9069966666666,762.9415772078196,12482.0,22.44,1.0205611862446453,707.7,Málaga,Andalucía,49.53,101.61,36.86,58.98,1,459.25,927.26,0,450.0,889.4851416666667,26.06,50.59,0.0,2.1462474869708537
29,2018,485.45303408146293,6.332297489457684,83.0,45479.0,471.52774999999997,949.6014179166667,1260.3492549999999,796.1068879830534,13131.0,19.19,1.0037444693258832,735.9,Málaga,Andalucía,51.12,102.95,38.52,60.98,1,487.27,953.16,0,450.0,908.5756941666667,22.44,49.53,7.878452018102866,4.515388647682039
29,2019,526.4423076923076,6.9767441860465125,83.0,48454.0,509.3779583333333,1005.2927316666666,1308.391705,839.498739398422,14012.0,17.64,0.9967743538313801,900.0,Málaga,Andalucía,52.37,103.35,40.24,62.71,1,524.74,1002.05,0,485.45303408146293,949.6014179166667,19.19,51.12,8.443509615384626,5.864704148418509
29,2020,550.0,7.166666666666667,83.0,50557.0,484.95091666666667,938.1597291666667,1251.63044,802.411471682245,12950.0,20.34,1.0,950.0,Málaga,Andalucía,58.63,113.41,43.94,68.54,1,550.0,938.16,0,526.4423076923076,1005.2927316666666,17.64,52.37,4.474885844748866,-6.677955622806564
29,2021,554.1666666666666,7.464959954233408,83.0,53834.0,521.7865833333334,1038.8592329166668,1334.9633316666668,869.8929135617566,14543.0,20.43,0.9699974935414286,950.0,Málaga,Andalucía,53.34,106.21,41.51,63.71,1,537.54,1007.69,1,550.0,938.1597291666667,20.34,58.63,0.7575757575757569,10.733726957076684
29,2022,600.0,7.906976744186046,83.0,56824.0,583.4395000000001,1137.75204,1428.2012716666668,940.4480804147903,16152.0,18.44,0.8949107299739896,1000.0,Málaga,Andalucía,52.74,102.84,42.01,63.8,1,536.95,1018.19,1,554.1666666666666,1038.8592329166668,20.43,53.34,8.270676691729339,9.519365468378727
29,2023,630.0,8.419307369779068,83.0,60685.0,641.3079591666666,1218.0007249999999,1507.50097,1006.4170692780889,17505.0,16.82,0.8643768521205406,1080.0,Málaga,Andalucía,51.72,98.24,41.79,62.6,1,544.56,1052.81,1,600.0,1137.75204,18.44,52.74,5.000000000000004,7.053266632683841
29,2024,676.6666666666666,9.037037037037036,83.0,63272.0,669.6277191666667,1278.5579366666666,1563.2539366666667,1046.9342530672202,18526.0,13.56,0.8410456579083591,1134.0,Málaga,Andalucía,52.92,101.05,43.29,64.63,1,569.11,1075.33,1,630.0,1218.0007249999999,16.82,51.72,7.407407407407396,4.971853499238832
30,2011,366.6666666666667,4.193896826385306,94.0,17363.0,534.3512916666667,981.5243616666667,1210.1122733333334,860.8619090349358,13636.0,24.98,1.0717791932800231,641.4,Murcia,"Murcia, Región de",37.36,68.62,30.3,42.59,1,392.99,1051.98,0,,,,,,
30,2012,350.0,4.076208016425408,95.0,18149.0,483.5461666666667,935.1254691666667,1170.49208,818.5813339742683,12902.0,27.62,1.0461898360861621,641.4,Murcia,"Murcia, Región de",37.43,72.38,29.9,42.76,1,366.17,978.32,0,366.6666666666667,981.5243616666667,24.98,37.36,-4.545454545454552,-4.727227801173761
30,2013,345.8333333333333,3.8961038961038965,95.0,19852.0,435.1603333333333,910.9778166666666,1163.37468,788.1621519039413,12520.0,28.98,1.031656722448744,645.3,Murcia,"Murcia, Región de",37.96,79.47,29.73,43.88,1,356.78,939.82,0,350.0,935.1254691666667,27.62,37.43,-1.1904761904761973,-2.582290109317542
30,2014,330.0,3.8095238095238098,95.0,22298.0,408.93833333333333,897.0707916666667,1153.588255,766.5440539101862,12300.0,26.59,1.0332160647146191,645.3,Murcia,"Murcia, Región de",36.79,80.7,28.61,43.05,1,340.96,926.87,0,345.8333333333333,910.9778166666666,28.98,37.96,-4.578313253012045,-1.526604133005871
30,2015,330.0,3.79746835443038,95.0,25333.0,408.7042083333333,909.6503279166667,1173.3983516666667,765.7020928324284,12499.0,24.61,1.0384115222946557,648.6,Murcia,"Murcia, Región de",36.28,80.74,28.12,43.1,1,342.68,944.59,0,330.0,897.0707916666667,26.59,36.79,0.0,1.4022902503188828
30,2016,340.0,3.8461538461538463,96.0,28253.0,422.4395416666666,916.7302679166665,1189.7683716666668,765.7001934135282,12611.0,19.78,1.0405208860397714,655.2,Murcia,"Murcia, Región de",37.09,80.48,28.58,44.4,1,353.78,953.88,0,330.0,909.6503279166667,24.61,36.28,3.0303030303030276,0.7783144558651145
30,2017,350.0,3.9215686274509807,96.0,31209.0,441.71583333333336,939.3607904166665,1210.7647016666667,777.0844840675691,12969.0,18.03,1.0205611862446453,707.7,Murcia,"Murcia, Región de",37.26,79.24,28.91,45.04,1,357.2,958.68,0,340.0,916.7302679166665,19.78,37.09,2.941176470588225,2.468612992503183
30,2018,350.0,4.0470467032967035,96.0,33457.0,464.738125,978.3004604166667,1246.64826,804.6740018354823,13585.0,16.76,1.0037444693258832,735.9,Murcia,"Murcia, Región de",35.78,75.31,28.08,43.5,1,351.31,981.96,0,350.0,939.3607904166665,18.03,37.26,0.0,4.14533695649868
30,2019,375.0,4.338412084625934,96.0,36632.0,498.7642916666667,1027.0382616666668,1290.1830233333333,840.5106628584408,14356.0,14.68,0.9967743538313801,900.0,Murcia,"Murcia, Región de",36.51,75.19,29.07,44.62,1,373.79,1023.73,0,350.0,978.3004604166667,16.76,35.78,7.14285714285714,4.98188472989598
30,2020,390.0,4.444444444444445,96.0,38722.0,524.4399999999999,1030.3885904166666,1297.3004233333334,859.1998342834876,14409.0,16.17,1.0,950.0,Murcia,"Murcia, Región de",37.85,74.37,30.06,45.39,1,390.0,1030.39,0,375.0,1027.0382616666668,14.68,36.51,4.0000000000000036,0.3262126519573805
30,2021,400.0,4.615384615384616,96.0,40892.0,553.3934583333333,1102.16504,1355.4258566666667,903.516398238875,15552.0,14.72,0.9699974935414286,950.0,Murcia,"Murcia, Región de",36.29,72.28,29.51,44.27,1,388.0,1069.1,1,390.0,1030.3885904166666,16.17,37.85,2.564102564102555,6.9659592750642485
30,2022,404.0830917237745,4.838709677419355,96.0,42413.0,588.7463333333334,1152.9358266666666,1404.2986700000001,940.7475062905985,16408.0,13.59,0.8949107299739896,1000.0,Murcia,"Murcia, Región de",35.05,68.63,28.77,42.95,1,361.62,1031.77,1,400.0,1102.16504,14.72,36.29,1.0207729309436253,4.606459543179353
30,2023,439.3518518518519,5.084745762711864,95.0,45591.0,635.1762254166666,1221.7966716666667,1473.2781383333331,996.8451832114474,17569.0,12.78,0.8643768521205406,1080.0,Murcia,"Murcia, Región de",35.96,69.17,29.82,44.07,1,379.77,1056.09,1,404.0830917237745,1152.9358266666666,13.59,35.05,8.728095990758922,5.9726520251425
30,2024,450.0,5.376344086021505,95.0,47487.0,668.6162991666666,1288.0478033333331,1534.725025,1046.6401089004403,18686.0,12.73,0.8410456579083591,1134.0,Murcia,"Murcia, Región de",34.94,67.3,29.32,42.99,1,378.47,1083.31,1,439.3518518518519,1221.7966716666667,12.78,35.96,2.4236037934667998,5.422435107495627
32,2011,302.4861878453039,3.563829787234043,92.0,8059.0,567.8311666666667,1034.6871254166665,1247.2413766666666,912.3888602758109,14477.0,17.77,1.0717791932800231,641.4,Ourense,Galicia,29.23,53.27,24.25,33.15,0,324.2,1108.96,0,,,,,,
32,2012,312.0,3.629259259259259,92.0,8015.0,528.3420833333333,996.1267379166666,1207.85843,882.5640702923113,13867.0,20.96,1.0461898360861621,641.4,Ourense,Galicia,31.32,59.05,25.83,35.35,1,326.41,1042.14,0,302.4861878453039,1034.6871254166665,17.77,29.23,3.145205479452051,-3.7267678849750574
32,2013,305.0,3.5789473684210527,92.0,8241.0,469.9669166666667,968.1230466666667,1205.545275,850.3308232281687,13424.0,24.06,1.031656722448744,645.3,Ourense,Galicia,31.5,64.9,25.3,35.87,1,314.66,998.77,0,312.0,996.1267379166666,20.96,31.32,-2.2435897435897467,-2.811257863489114
32,2014,304.1666666666667,3.6061265186924527,92.0,8551.0,448.7395833333333,951.0553341666667,1209.5784683333334,828.402613129082,13154.0,21.34,1.0332160647146191,645.3,Ourense,Galicia,31.98,67.78,25.15,36.72,1,314.27,982.65,0,305.0,968.1230466666667,24.06,31.5,-0.2732240437158362,-1.7629693414246916
32,2015,304.1666666666667,3.6341592634469393,92.0,9130.0,442.73037500000004,949.3485629166667,1221.73736,819.4562067172689,13127.0,20.34,1.0384115222946557,648.6,Ourense,Galicia,32.04,68.7,24.9,37.12,1,315.85,985.81,0,304.1666666666667,951.0553341666667,21.34,31.98,0.0,-0.17946077254228365
32,2016,311.6666666666667,3.6842105263157894,92.0,9581.0,455.9194166666667,950.6760516666667,1227.1347216666666,819.7881360164718,13148.0,19.54,1.0405208860397714,655.2,Ourense,Galicia,32.78,68.36,25.4,38.02,1,324.3,989.2,0,304.1666666666667,949.3485629166667,20.34,32.04,2.465753424657535,0.1398315436346831
32,2017,320.0,3.7356321839080464,92.0,10134.0,474.72745833333335,963.2555879166666,1241.9626383333334,829.3560551992422,13347.0,16.47,1.0205611862446453,707.7,Ourense,Galicia,33.22,67.41,25.77,38.58,1,326.58,983.06,0,311.6666666666667,950.6760516666667,19.54,32.78,2.6737967914438387,1.3232200630221236
32,2018,326.87911184210526,3.7913800188730935,92.0,10713.0,501.5737916666667,999.9195629166667,1278.0241316666668,860.3570507618971,13927.0,13.75,1.0037444693258832,735.9,Ourense,Galicia,32.69,65.17,25.58,37.99,1,328.1,1003.66,0,320.0,963.2555879166666,16.47,33.22,2.1497224506578982,3.806256144259401
32,2019,346.6666666666667,3.9719538690476193,92.0,11313.0,522.8791666666667,1044.1691879166667,1319.1864283333334,893.561779243633,14627.0,12.93,0.9967743538313801,900.0,Ourense,Galicia,33.2,66.3,26.28,38.8,1,345.55,1040.8,0,326.87911184210526,999.9195629166667,13.75,32.69,6.053477909019644,4.425318459709726
32,2020,350.0,4.0540540540540535,91.5,11748.0,530.9174583333333,1021.7915204166667,1301.7487983333333,890.7271797641957,14273.0,11.72,1.0,950.0,Ourense,Galicia,34.25,65.92,26.89,39.29,1,350.0,1021.79,0,346.6666666666667,1044.1691879166667,12.93,33.2,0.9615384615384581,-2.1431074349788193
32,2021,350.0,4.1567106889094845,91.0,12071.0,572.9819166666667,1102.1057283333332,1356.6714016666667,952.491016046073,15551.0,10.95,0.9699974935414286,950.0,Ourense,Galicia,31.76,61.08,25.8,36.75,1,339.5,1069.04,1,350.0,1021.7915204166667,11.72,34.25,0.0,7.86013646736039
32,2022,360.0,4.285714285714286,91.0,12354.0,598.4235,1167.4078733333333,1417.4658600000002,994.9305971536057,16652.0,11.49,0.8949107299739896,1000.0,Ourense,Galicia,30.84,60.16,25.4,36.18,1,322.17,1044.73,1,350.0,1102.1057283333332,10.95,31.76,2.857142857142847,5.925216004344125
32,2023,373.97540983606547,4.417892156862745,91.0,13078.0,660.2088704166666,1230.6934216666666,1487.750185,1052.0215641713023,17719.0,9.57,0.8643768521205406,1080.0,Ourense,Galicia,30.39,56.65,25.14,35.55,1,323.26,1063.78,1,360.0,1167.4078733333333,11.49,30.84,3.882058287795953,5.4210314817076055
32,2024,390.92,4.611111111111112,91.0,13643.0,685.1150879166667,1285.2601550000002,1540.4782566666665,1091.0829099530506,18639.0,10.98,0.8410456579083591,1134.0,Ourense,Galicia,30.42,57.06,25.38,35.83,1,328.78,1080.96,1,373.97540983606547,1230.6934216666666,9.57,30.39,4.530936986301404,4.4338201840257385
33,2011,400.0,5.421686746987952,76.0,32643.0,589.2145833333333,1137.3368583333333,1424.7611949999998,1005.3058716063344,16145.0,17.84,1.0717791932800231,641.4,Asturias,"Asturias, Principado de",35.17,67.89,28.07,39.79,1,428.71,1218.97,0,,,,,,
33,2012,399.99999999999994,5.421686746987952,76.0,33068.0,531.3076666666667,1079.5688879166667,1371.8551883333337,958.0852540244089,15187.0,21.82,1.0461898360861621,641.4,Asturias,"Asturias, Principado de",37.05,75.29,29.16,41.75,1,418.48,1129.43,0,400.0,1137.3368583333333,17.84,35.17,-1.1102230246251565e-14,-5.079231363460823
33,2013,383.1370856353591,5.253623188405797,76.0,33916.0,482.6877083333333,1049.6687841666667,1360.2894133333334,933.7524973620186,14714.0,24.13,1.031656722448744,645.3,Asturias,"Asturias, Principado de",36.5,79.38,28.17,41.03,1,395.27,1082.9,0,399.99999999999994,1079.5688879166667,21.82,37.05,-4.215728591160217,-2.7696337014398997
33,2014,380.0,5.212990561351217,76.0,35889.0,463.4894583333333,1037.4685304166667,1361.5349583333334,918.9990341570607,14521.0,21.13,1.0332160647146191,645.3,Asturias,"Asturias, Principado de",36.63,81.99,27.91,41.35,1,392.62,1071.93,0,383.1370856353591,1049.6687841666667,24.13,36.5,-0.8187893453740824,-1.1622955673284863
33,2015,375.0,5.161290322580645,76.0,39291.0,466.2989583333333,1049.3527154166666,1379.6843283333335,916.0722669478272,14709.0,19.11,1.0384115222946557,648.6,Asturias,"Asturias, Principado de",35.74,80.42,27.18,40.94,1,389.4,1089.66,0,380.0,1037.4685304166667,21.13,36.63,-1.3157894736842146,1.1454983598612856
33,2016,380.0,5.263157894736842,76.0,41896.0,474.1811666666667,1059.1508466666667,1391.84322,916.4155421205537,14864.0,17.61,1.0405208860397714,655.2,Asturias,"Asturias, Principado de",35.88,80.14,27.3,41.47,1,395.4,1102.07,0,375.0,1049.3527154166666,19.11,35.74,1.333333333333342,0.9337309663423943
33,2017,385.0,5.333333333333333,76.0,44337.0,491.11620833333336,1079.0631779166667,1410.1705250000002,926.6963496484744,15179.0,13.71,1.0205611862446453,707.7,Asturias,"Asturias, Principado de",35.68,78.39,27.3,41.55,1,392.92,1101.25,0,380.0,1059.1508466666667,17.61,35.88,1.3157894736842035,1.8800278839097961
33,2018,397.96656686626744,5.434603125984748,76.0,46403.0,503.2126666666666,1110.1128033333334,1439.1146183333333,946.0498095377983,15686.0,13.61,1.0037444693258832,735.9,Asturias,"Asturias, Principado de",35.85,79.09,27.65,42.07,1,399.46,1114.27,0,385.0,1079.0631779166667,13.71,35.68,3.367939445783752,2.877461306446749
33,2019,400.0,5.714285714285714,76.0,48682.0,529.6687916666666,1161.3580833333333,1479.38724,978.5900699891678,16550.0,14.19,0.9967743538313801,900.0,Asturias,"Asturias, Principado de",34.44,75.52,27.04,40.88,1,398.71,1157.61,0,397.96656686626744,1110.1128033333334,13.61,35.85,0.5109557694116251,4.616222769985701
33,2020,410.0,5.813953488372093,76.0,49907.0,544.8088750000001,1123.1020583333332,1449.7907183333334,968.0062099214922,15905.0,14.12,1.0,950.0,Asturias,"Asturias, Principado de",36.51,75.26,28.28,42.36,1,410.0,1123.1,0,400.0,1161.3580833333333,14.19,34.44,2.499999999999991,-3.294076611599206
33,2021,425.0,5.9523809523809526,76.0,51542.0,576.9620416666667,1201.986575,1516.4570316666668,1016.6113373851962,17235.0,12.34,0.9699974935414286,950.0,Asturias,"Asturias, Principado de",35.36,73.66,28.03,41.81,1,412.25,1165.92,1,410.0,1123.1020583333332,14.12,36.51,3.658536585365857,7.0238066150221545
33,2022,440.0,6.13405357850912,76.0,52554.0,615.046375,1284.6077266666666,1594.6935791666667,1065.195369262415,18628.0,12.51,0.8949107299739896,1000.0,Asturias,"Asturias, Principado de",34.25,71.54,27.59,41.31,1,393.76,1149.61,1,425.0,1201.986575,12.34,35.36,3.529411764705892,6.873716677465125
