cpro,provincia,ccaa,año,alquiler_mediano,factor_2020,salario_neto_mes,banda_edad,tasa_esfuerzo,alquiler_real,sobre_30
40,Segovia,Castilla y León,2021,416.6666666666667,0.9699974935414286,1420.4314433333332,36-45,29.33,404.17,0
40,Segovia,Castilla y León,2022,440.0,0.8949107299739896,626.05025,18-25,70.28,393.76,1
40,Segovia,Castilla y León,2022,440.0,0.8949107299739896,1236.8025233333333,26-35,35.58,393.76,1
40,Segovia,Castilla y León,2022,440.0,0.8949107299739896,1494.9268966666668,36-45,29.43,393.76,0
40,Segovia,Castilla y León,2023,450.0,0.8643768521205406,650.9796629166666,18-25,69.13,388.97,1
40,Segovia,Castilla y León,2023,450.0,0.8643768521205406,1316.0429100000001,26-35,34.19,388.97,1
40,Segovia,Castilla y León,2023,450.0,0.8643768521205406,1551.2136683333335,36-45,29.01,388.97,0
40,Segovia,Castilla y León,2024,490.0,0.8410456579083591,684.4197366666667,18-25,71.59,412.11,1
40,Segovia,Castilla y León,2024,490.0,0.8410456579083591,1389.1741950000003,26-35,35.27,412.11,1
40,Segovia,Castilla y León,2024,490.0,0.8410456579083591,1613.0489791666666,36-45,30.38,412.11,1
41,Sevilla,Andalucía,2011,500.0,1.0717791932800231,461.6945,18-25,108.3,535.89,1
41,Sevilla,Andalucía,2011,500.0,1.0717791932800231,971.3469479166666,26-35,51.47,535.89,1
41,Sevilla,Andalucía,2011,500.0,1.0717791932800231,1247.4786233333332,36-45,40.08,535.89,1
41,Sevilla,Andalucía,2012,487.5286409889331,1.0461898360861621,421.65912499999996,18-25,115.62,510.05,1
41,Sevilla,Andalucía,2012,487.5286409889331,1.0461898360861621,916.1613441666667,26-35,53.21,510.05,1
41,Sevilla,Andalucía,2012,487.5286409889331,1.0461898360861621,1196.1147199999998,36-45,40.76,510.05,1
41,Sevilla,Andalucía,2013,450.0,1.031656722448744,373.7415416666667,18-25,120.4,464.25,1
41,Sevilla,Andalucía,2013,450.0,1.031656722448744,875.1356204166667,26-35,51.42,464.25,1
41,Sevilla,Andalucía,2013,450.0,1.031656722448744,1172.3900533333333,36-45,38.38,464.25,1
41,Sevilla,Andalucía,2014,450.0,1.0332160647146191,352.7483333333333,18-25,127.57,464.95,1
41,Sevilla,Andalucía,2014,450.0,1.0332160647146191,853.4533041666667,26-35,52.73,464.95,1
41,Sevilla,Andalucía,2014,450.0,1.0332160647146191,1164.620225,36-45,38.64,464.95,1
41,Sevilla,Andalucía,2015,450.0,1.0384115222946557,367.2640833333333,18-25,122.53,467.29,1
41,Sevilla,Andalucía,2015,450.0,1.0384115222946557,858.6368316666667,26-35,52.41,467.29,1
41,Sevilla,Andalucía,2015,450.0,1.0384115222946557,1187.21797,36-45,37.9,467.29,1
41,Sevilla,Andalucía,2016,450.0,1.0405208860397714,378.1899166666667,18-25,118.99,468.23,1
41,Sevilla,Andalucía,2016,450.0,1.0405208860397714,867.6763979166667,26-35,51.86,468.23,1
41,Sevilla,Andalucía,2016,450.0,1.0405208860397714,1202.87625,36-45,37.41,468.23,1
41,Sevilla,Andalucía,2017,454.6666666666667,1.0205611862446453,408.314,18-25,111.35,464.02,1
41,Sevilla,Andalucía,2017,454.6666666666667,1.0205611862446453,875.0724066666667,26-35,51.96,464.02,1
41,Sevilla,Andalucía,2017,454.6666666666667,1.0205611862446453,1219.2462699999999,36-45,37.29,464.02,1
41,Sevilla,Andalucía,2018,475.0,1.0037444693258832,440.9354166666667,18-25,107.73,476.78,1
41,Sevilla,Andalucía,2018,475.0,1.0037444693258832,918.5002529166668,26-35,51.71,476.78,1
41,Sevilla,Andalucía,2018,475.0,1.0037444693258832,1253.76566,36-45,37.89,476.78,1
41,Sevilla,Andalucía,2019,506.9444444444445,0.9967743538313801,471.9179583333333,18-25,107.42,505.31,1
41,Sevilla,Andalucía,2019,506.9444444444445,0.9967743538313801,979.8808041666666,26-35,51.74,505.31,1
41,Sevilla,Andalucía,2019,506.9444444444445,0.9967743538313801,1300.6811883333332,36-45,38.98,505.31,1
41,Sevilla,Andalucía,2020,525.0,1.0,470.123,18-25,111.67,525.0,1
41,Sevilla,Andalucía,2020,525.0,1.0,955.9227929166667,26-35,54.92,525.0,1
41,Sevilla,Andalucía,2020,525.0,1.0,1281.52352,36-45,40.97,525.0,1
41,Sevilla,Andalucía,2021,547.6246592860774,0.9699974935414286,494.39395833333333,18-25,110.77,531.19,1
41,Sevilla,Andalucía,2021,547.6246592860774,0.9699974935414286,1053.7776779166668,26-35,51.97,531.19,1
41,Sevilla,Andalucía,2021,547.6246592860774,0.9699974935414286,1342.6738483333334,36-45,40.79,531.19,1
41,Sevilla,Andalucía,2022,555.4223913043478,0.8949107299739896,552.2228333333334,18-25,100.58,497.05,1
41,Sevilla,Andalucía,2022,555.4223913043478,0.8949107299739896,1149.1991916666668,26-35,48.33,497.05,1
41,Sevilla,Andalucía,2022,555.4223913043478,0.8949107299739896,1414.2037183333332,36-45,39.27,497.05,1
41,Sevilla,Andalucía,2023,595.1666666666666,0.8643768521205406,604.1205416666667,18-25,98.52,514.45,1
41,Sevilla,Andalucía,2023,595.1666666666666,0.8643768521205406,1233.7183166666666,26-35,48.24,514.45,1
41,Sevilla,Andalucía,2023,595.1666666666666,0.8643768521205406,1484.9625366666667,36-45,40.08,514.45,1
41,Sevilla,Andalucía,2024,610.4108910796086,0.8410456579083591,634.3544466666666,18-25,96.23,513.38,1
41,Sevilla,Andalucía,2024,610.4108910796086,0.8410456579083591,1291.309945,26-35,47.27,513.38,1
41,Sevilla,Andalucía,2024,610.4108910796086,0.8410456579083591,1541.6644900000001,36-45,39.59,513.38,1
42,Soria,Castilla y León,2011,400.0,1.0717791932800231,633.4694541666667,18-25,63.14,428.71,1
42,Soria,Castilla y León,2011,400.0,1.0717791932800231,1149.5550616666667,26-35,34.8,428.71,1
42,Soria,Castilla y León,2011,400.0,1.0717791932800231,1330.8708266666667,36-45,30.06,428.71,1
42,Soria,Castilla y León,2012,394.5625,1.0461898360861621,588.9024166666667,18-25,67.0,412.79,1
42,Soria,Castilla y León,2012,394.5625,1.0461898360861621,1109.5789983333334,26-35,35.56,412.79,1
42,Soria,Castilla y León,2012,394.5625,1.0461898360861621,1279.2696766666666,36-45,30.84,412.79,1
42,Soria,Castilla y León,2013,370.0,1.031656722448744,526.078875,18-25,70.33,381.71,1
42,Soria,Castilla y León,2013,370.0,1.031656722448744,1071.0982454166667,26-35,34.54,381.71,1
42,Soria,Castilla y León,2013,370.0,1.031656722448744,1259.400268333333,36-45,29.38,381.71,0
42,Soria,Castilla y León,2014,360.0,1.0332160647146191,503.91504166666664,18-25,71.44,371.96,1
42,Soria,Castilla y León,2014,360.0,1.0332160647146191,1067.3054204166667,26-35,33.73,371.96,1
42,Soria,Castilla y León,2014,360.0,1.0332160647146191,1265.4500583333333,36-45,28.45,371.96,0
42,Soria,Castilla y León,2015,350.0,1.0384115222946557,513.1239583333333,18-25,68.21,363.44,1
42,Soria,Castilla y León,2015,350.0,1.0384115222946557,1076.2185591666666,26-35,32.52,363.44,1
42,Soria,Castilla y León,2015,350.0,1.0384115222946557,1297.3004233333334,36-45,26.98,363.44,0
42,Soria,Castilla y León,2016,355.66791666666666,1.0405208860397714,527.6397083333333,18-25,67.41,370.08,1
42,Soria,Castilla y León,2016,355.66791666666666,1.0405208860397714,1107.0285966666668,26-35,32.13,370.08,1
42,Soria,Castilla y León,2016,355.66791666666666,1.0405208860397714,1307.0868483333331,36-45,27.21,370.08,0
42,Soria,Castilla y León,2017,366.6666666666667,1.0205611862446453,572.5136666666666,18-25,64.05,374.21,1
42,Soria,Castilla y León,2017,366.6666666666667,1.0205611862446453,1117.82332,26-35,32.8,374.21,1
42,Soria,Castilla y León,2017,366.6666666666667,1.0205611862446453,1341.2503683333334,36-45,27.34,374.21,0
42,Soria,Castilla y León,2018,380.0,1.0037444693258832,599.2039166666667,18-25,63.42,381.42,1
42,Soria,Castilla y León,2018,380.0,1.0037444693258832,1169.7210283333334,26-35,32.49,381.42,1
42,Soria,Castilla y León,2018,380.0,1.0037444693258832,1386.0899883333332,36-45,27.42,381.42,0
42,Soria,Castilla y León,2019,400.0,0.9967743538313801,585.9368333333333,18-25,68.27,398.71,1
42,Soria,Castilla y León,2019,400.0,0.9967743538313801,1201.6900166666667,26-35,33.29,398.71,1
42,Soria,Castilla y León,2019,400.0,0.9967743538313801,1443.7409283333334,36-45,27.71,398.71,0
42,Soria,Castilla y León,2020,405.0,1.0,636.7565691666667,18-25,63.6,405.0,1
42,Soria,Castilla y León,2020,405.0,1.0,1195.6402266666666,26-35,33.87,405.0,1
42,Soria,Castilla y León,2020,405.0,1.0,1416.932055,36-45,28.58,405.0,0
42,Soria,Castilla y León,2021,428.27279874213843,0.9699974935414286,658.8813816666667,18-25,65.0,415.42,1
42,Soria,Castilla y León,2021,428.27279874213843,0.9699974935414286,1255.54501,26-35,34.11,415.42,1
42,Soria,Castilla y León,2021,428.27279874213843,0.9699974935414286,1465.8641799999998,36-45,29.22,415.42,0
42,Soria,Castilla y León,2022,450.0,0.8949107299739896,678.3512166666666,18-25,66.34,402.71,1
42,Soria,Castilla y León,2022,450.0,0.8949107299739896,1313.19595,26-35,34.27,402.71,1
42,Soria,Castilla y León,2022,450.0,0.8949107299739896,1536.6229983333333,36-45,29.28,402.71,0
42,Soria,Castilla y León,2023,456.125,0.8643768521205406,711.7912904166666,18-25,64.08,394.26,1
42,Soria,Castilla y León,2023,456.125,0.8643768521205406,1372.2703700000002,26-35,33.24,394.26,1
42,Soria,Castilla y León,2023,456.125,0.8643768521205406,1608.3508708333331,36-45,28.36,394.26,0
42,Soria,Castilla y León,2024,490.0,0.8410456579083591,765.9022604166666,18-25,63.98,412.11,1
42,Soria,Castilla y León,2024,490.0,0.8410456579083591,1438.6994366666668,26-35,34.06,412.11,1
42,Soria,Castilla y León,2024,490.0,0.8410456579083591,1671.3929291666666,36-45,29.32,412.11,0
43,Tarragona,Cataluña,2011,416.6666666666667,1.0717791932800231,588.2780833333333,18-25,70.83,446.57,1
43,Tarragona,Cataluña,2011,416.6666666666667,1.0717791932800231,1164.79816,26-35,35.77,446.57,1
43,Tarragona,Cataluña,2011,416.6666666666667,1.0717791932800231,1398.6047500000002,36-45,29.79,446.57,0
43,Tarragona,Cataluña,2012,400.0,1.0461898360861621,545.1210416666667,18-25,73.38,418.48,1
43,Tarragona,Cataluña,2012,400.0,1.0461898360861621,1126.2455766666665,26-35,35.52,418.48,1
43,Tarragona,Cataluña,2012,400.0,1.0461898360861621,1368.4151116666665,36-45,29.23,418.48,0
43,Tarragona,Cataluña,2013,392.015,1.031656722448744,498.0619166666667,18-25,78.71,404.42,1
43,Tarragona,Cataluña,2013,392.015,1.031656722448744,1095.4035099999999,26-35,35.79,404.42,1
43,Tarragona,Cataluña,2013,392.015,1.031656722448744,1353.1720133333333,36-45,28.97,404.42,0
43,Tarragona,Cataluña,2014,379.1666666666667,1.0332160647146191,472.8544583333333,18-25,80.19,391.76,1
43,Tarragona,Cataluña,2014,379.1666666666667,1.0332160647146191,1078.7471091666669,26-35,35.15,391.76,1
43,Tarragona,Cataluña,2014,379.1666666666667,1.0332160647146191,1345.93599,36-45,28.17,391.76,0
43,Tarragona,Cataluña,2015,375.0,1.0384115222946557,468.6402083333333,18-25,80.02,389.4,1
43,Tarragona,Cataluña,2015,375.0,1.0384115222946557,1096.5897433333332,26-35,34.2,389.4,1
43,Tarragona,Cataluña,2015,375.0,1.0384115222946557,1374.702148333333,36-45,27.28,389.4,0
43,Tarragona,Cataluña,2016,380.0,1.0405208860397714,500.09099999999995,18-25,75.99,395.4,1
43,Tarragona,Cataluña,2016,380.0,1.0405208860397714,1110.7652316666665,26-35,34.21,395.4,1
43,Tarragona,Cataluña,2016,380.0,1.0405208860397714,1397.715075,36-45,27.19,395.4,0
43,Tarragona,Cataluña,2017,390.0,1.0205611862446453,536.6925416666667,18-25,72.67,398.02,1
43,Tarragona,Cataluña,2017,390.0,1.0205611862446453,1133.8374700000002,26-35,34.4,398.02,1
43,Tarragona,Cataluña,2017,390.0,1.0205611862446453,1424.049455,36-45,27.39,398.02,0
43,Tarragona,Cataluña,2018,400.0,1.0037444693258832,565.5679583333333,18-25,70.73,401.5,1
43,Tarragona,Cataluña,2018,400.0,1.0037444693258832,1180.81231,26-35,33.87,401.5,1
43,Tarragona,Cataluña,2018,400.0,1.0037444693258832,1471.1429183333332,36-45,27.19,401.5,0
43,Tarragona,Cataluña,2019,420.0,0.9967743538313801,606.0715833333334,18-25,69.3,418.65,1
43,Tarragona,Cataluña,2019,420.0,0.9967743538313801,1230.3375516666667,26-35,34.14,418.65,1
43,Tarragona,Cataluña,2019,420.0,0.9967743538313801,1522.5068216666668,36-45,27.59,418.65,0
43,Tarragona,Cataluña,2020,433.3333333333333,1.0,580.7860833333333,18-25,74.61,433.33,1
43,Tarragona,Cataluña,2020,433.3333333333333,1.0,1193.6829416666667,26-35,36.3,433.33,1
43,Tarragona,Cataluña,2020,433.3333333333333,1.0,1498.9007783333334,36-45,28.91,433.33,0
43,Tarragona,Cataluña,2021,450.0,0.9699974935414286,630.5616216666667,18-25,71.36,436.5,1
43,Tarragona,Cataluña,2021,450.0,0.9699974935414286,1276.6006516666669,26-35,35.25,436.5,1
43,Tarragona,Cataluña,2021,450.0,0.9699974935414286,1579.38671,36-45,28.49,436.5,0
43,Tarragona,Cataluña,2022,458.3333333333333,0.8949107299739896,677.5294379166667,18-25,67.65,410.17,1
43,Tarragona,Cataluña,2022,458.3333333333333,0.8949107299739896,1346.5291066666668,26-35,34.04,410.17,1
43,Tarragona,Cataluña,2022,458.3333333333333,0.8949107299739896,1646.5366583333334,36-45,27.84,410.17,0
43,Tarragona,Cataluña,2023,489.0,0.8643768521205406,718.1758791666667,18-25,68.09,422.68,1
43,Tarragona,Cataluña,2023,489.0,0.8643768521205406,1423.5749616666665,26-35,34.35,422.68,1
43,Tarragona,Cataluña,2023,489.0,0.8643768521205406,1712.8564666666668,36-45,28.55,422.68,0
43,Tarragona,Cataluña,2024,501.3698630136987,0.8410456579083591,755.4719916666667,18-25,66.37,421.67,1
43,Tarragona,Cataluña,2024,501.3698630136987,0.8410456579083591,1493.799975,26-35,33.56,421.67,1
43,Tarragona,Cataluña,2024,501.3698630136987,0.8410456579083591,1770.7633833333332,36-45,28.31,421.67,0
44,Teruel,Aragón,2011,350.0,1.0717791932800231,615.74875,18-25,56.84,375.12,1
44,Teruel,Aragón,2011,350.0,1.0717791932800231,1093.8551954166667,26-35,32.0,375.12,1
44,Teruel,Aragón,2011,350.0,1.0717791932800231,1270.84742,36-45,27.54,375.12,0
44,Teruel,Aragón,2012,320.8333333333333,1.0461898360861621,564.3192916666667,18-25,56.85,335.65,1
44,Teruel,Aragón,2012,320.8333333333333,1.0461898360861621,1042.8416991666666,26-35,30.77,335.65,1
44,Teruel,Aragón,2012,320.8333333333333,1.0461898360861621,1230.9306683333334,36-45,26.06,335.65,0
44,Teruel,Aragón,2013,300.0,1.031656722448744,507.7390833333333,18-25,59.09,309.5,1
44,Teruel,Aragón,2013,300.0,1.031656722448744,1002.5113266666666,26-35,29.92,309.5,0
44,Teruel,Aragón,2013,300.0,1.031656722448744,1225.4146833333332,36-45,24.48,309.5,0
44,Teruel,Aragón,2014,300.0,1.0332160647146191,495.4085,18-25,60.56,309.96,1
44,Teruel,Aragón,2014,300.0,1.0332160647146191,1000.0459904166668,26-35,30.0,309.96,0
44,Teruel,Aragón,2014,300.0,1.0332160647146191,1225.7112416666669,36-45,24.48,309.96,0
44,Teruel,Aragón,2015,300.0,1.0384115222946557,489.78950000000003,18-25,61.25,311.52,1
44,Teruel,Aragón,2015,300.0,1.0384115222946557,1011.1716104166667,26-35,29.67,311.52,0
44,Teruel,Aragón,2015,300.0,1.0384115222946557,1238.46325,36-45,24.22,311.52,0
44,Teruel,Aragón,2016,300.0,1.0405208860397714,510.31445833333333,18-25,58.79,312.16,1
44,Teruel,Aragón,2016,300.0,1.0405208860397714,1033.2332091666667,26-35,29.04,312.16,0
44,Teruel,Aragón,2016,300.0,1.0405208860397714,1257.2650483333334,36-45,23.86,312.16,0
44,Teruel,Aragón,2017,300.0,1.0205611862446453,547.38425,18-25,54.81,306.17,1
44,Teruel,Aragón,2017,300.0,1.0205611862446453,1068.3800541666667,26-35,28.08,306.17,0
44,Teruel,Aragón,2017,300.0,1.0205611862446453,1275.4144183333335,36-45,23.52,306.17,0
44,Teruel,Aragón,2018,304.1666666666667,1.0037444693258832,587.887875,18-25,51.74,305.31,1
44,Teruel,Aragón,2018,304.1666666666667,1.0037444693258832,1122.3903183333334,26-35,27.1,305.31,0
44,Teruel,Aragón,2018,304.1666666666667,1.0037444693258832,1321.9740766666666,36-45,23.01,305.31,0
44,Teruel,Aragón,2019,334.09073170731705,0.9967743538313801,615.74875,18-25,54.26,333.01,1
44,Teruel,Aragón,2019,334.09073170731705,0.9967743538313801,1177.4908566666666,26-35,28.37,333.01,0
44,Teruel,Aragón,2019,334.09073170731705,0.9967743538313801,1368.474423333333,36-45,24.41,333.01,0
44,Teruel,Aragón,2020,350.0,1.0,618.6362916666667,18-25,56.58,350.0,1
44,Teruel,Aragón,2020,350.0,1.0,1155.2489816666666,26-35,30.3,350.0,1
44,Teruel,Aragón,2020,350.0,1.0,1359.81492,36-45,25.74,350.0,0
44,Teruel,Aragón,2021,350.0,0.9699974935414286,650.8532354166667,18-25,53.78,339.5,1
44,Teruel,Aragón,2021,350.0,0.9699974935414286,1236.861835,26-35,28.3,339.5,0
44,Teruel,Aragón,2021,350.0,0.9699974935414286,1425.8881166666667,36-45,24.55,339.5,0
44,Teruel,Aragón,2022,364.92,0.8949107299739896,695.2292879166666,18-25,52.49,326.57,1
44,Teruel,Aragón,2022,364.92,0.8949107299739896,1301.09637,26-35,28.05,326.57,0
44,Teruel,Aragón,2022,364.92,0.8949107299739896,1495.04552,36-45,24.41,326.57,0
44,Teruel,Aragón,2023,382.7425149700598,0.8643768521205406,728.9222166666667,18-25,52.51,330.83,1
44,Teruel,Aragón,2023,382.7425149700598,0.8643768521205406,1371.6772533333333,26-35,27.9,330.83,0
44,Teruel,Aragón,2023,382.7425149700598,0.8643768521205406,1554.83168,36-45,24.62,330.83,0
44,Teruel,Aragón,2024,400.0,0.8410456579083591,769.1893754166667,18-25,52.0,336.42,1
44,Teruel,Aragón,2024,400.0,0.8410456579083591,1441.487085,26-35,27.75,336.42,0
44,Teruel,Aragón,2024,400.0,0.8410456579083591,1626.1599791666667,36-45,24.6,336.42,0
45,Toledo,Castilla - La Mancha,2011,400.0,1.0717791932800231,607.6324166666667,18-25,65.83,428.71,1
45,Toledo,Castilla - La Mancha,2011,400.0,1.0717791932800231,1091.3266454166667,26-35,36.65,428.71,1
45,Toledo,Castilla - La Mancha,2011,400.0,1.0717791932800231,1256.0195033333332,36-45,31.85,428.71,1
45,Toledo,Castilla - La Mancha,2012,375.0,1.0461898360861621,552.535,18-25,67.87,392.32,1
45,Toledo,Castilla - La Mancha,2012,375.0,1.0461898360861621,1033.7389191666668,26-35,36.28,392.32,1
45,Toledo,Castilla - La Mancha,2012,375.0,1.0461898360861621,1221.0849316666665,36-45,30.71,392.32,1
45,Toledo,Castilla - La Mancha,2013,350.0,1.031656722448744,492.67704166666664,18-25,71.04,361.08,1
45,Toledo,Castilla - La Mancha,2013,350.0,1.031656722448744,1008.5798466666666,26-35,34.7,361.08,1
45,Toledo,Castilla - La Mancha,2013,350.0,1.031656722448744,1222.8049700000001,36-45,28.62,361.08,0
45,Toledo,Castilla - La Mancha,2014,340.0,1.0332160647146191,461.928625,18-25,73.6,351.29,1
45,Toledo,Castilla - La Mancha,2014,340.0,1.0332160647146191,994.7992491666668,26-35,34.18,351.29,1
45,Toledo,Castilla - La Mancha,2014,340.0,1.0332160647146191,1221.7966716666667,36-45,27.83,351.29,0
45,Toledo,Castilla - La Mancha,2015,330.0,1.0384115222946557,456.6217916666667,18-25,72.27,342.68,1
45,Toledo,Castilla - La Mancha,2015,330.0,1.0384115222946557,996.8853029166667,26-35,33.1,342.68,1
45,Toledo,Castilla - La Mancha,2015,330.0,1.0384115222946557,1235.3197316666667,36-45,26.71,342.68,0
45,Toledo,Castilla - La Mancha,2016,333.3333333333333,1.0405208860397714,474.88354166666664,18-25,70.19,346.84,1
45,Toledo,Castilla - La Mancha,2016,333.3333333333333,1.0405208860397714,1006.5570066666668,26-35,33.12,346.84,1
45,Toledo,Castilla - La Mancha,2016,333.3333333333333,1.0405208860397714,1264.619695,36-45,26.36,346.84,0
45,Toledo,Castilla - La Mancha,2017,340.0,1.0205611862446453,506.56845833333335,18-25,67.12,346.99,1
45,Toledo,Castilla - La Mancha,2017,340.0,1.0205611862446453,1023.3086504166666,26-35,33.23,346.99,1
45,Toledo,Castilla - La Mancha,2017,340.0,1.0205611862446453,1291.1913216666665,36-45,26.33,346.99,0
45,Toledo,Castilla - La Mancha,2018,350.0,1.0037444693258832,541.4530833333333,18-25,64.64,351.31,1
45,Toledo,Castilla - La Mancha,2018,350.0,1.0037444693258832,1057.1280066666666,26-35,33.11,351.31,1
45,Toledo,Castilla - La Mancha,2018,350.0,1.0037444693258832,1334.4295266666666,36-45,26.23,351.31,0
45,Toledo,Castilla - La Mancha,2019,374.7280571501942,0.9967743538313801,583.8297083333333,18-25,64.18,373.52,1
45,Toledo,Castilla - La Mancha,2019,374.7280571501942,0.9967743538313801,1101.6905466666667,26-35,34.01,373.52,1
45,Toledo,Castilla - La Mancha,2019,374.7280571501942,0.9967743538313801,1380.0401983333334,36-45,27.15,373.52,0
45,Toledo,Castilla - La Mancha,2020,395.0,1.0,587.1074583333333,18-25,67.28,395.0,1
45,Toledo,Castilla - La Mancha,2020,395.0,1.0,1073.8164366666667,26-35,36.78,395.0,1
45,Toledo,Castilla - La Mancha,2020,395.0,1.0,1362.9584383333333,36-45,28.98,395.0,0
45,Toledo,Castilla - La Mancha,2021,400.0,0.9699974935414286,630.1191254166666,18-25,63.48,388.0,1
45,Toledo,Castilla - La Mancha,2021,400.0,0.9699974935414286,1151.7495933333335,26-35,34.73,388.0,1
45,Toledo,Castilla - La Mancha,2021,400.0,0.9699974935414286,1422.6852866666668,36-45,28.12,388.0,0
45,Toledo,Castilla - La Mancha,2022,420.0,0.8949107299739896,679.2994229166667,18-25,61.83,375.86,1
45,Toledo,Castilla - La Mancha,2022,420.0,0.8949107299739896,1232.235525,26-35,34.08,375.86,1
45,Toledo,Castilla - La Mancha,2022,420.0,0.8949107299739896,1485.3184066666665,36-45,28.28,375.86,0
45,Toledo,Castilla - La Mancha,2023,450.0,0.8643768521205406,720.0722916666667,18-25,62.49,388.97,1
45,Toledo,Castilla - La Mancha,2023,450.0,0.8643768521205406,1304.0026416666667,26-35,34.51,388.97,1
45,Toledo,Castilla - La Mancha,2023,450.0,0.8643768521205406,1546.2314883333331,36-45,29.1,388.97,0
45,Toledo,Castilla - La Mancha,2024,475.0,0.8410456579083591,749.9723954166666,18-25,63.34,399.5,1
45,Toledo,Castilla - La Mancha,2024,475.0,0.8410456579083591,1361.4756466666668,26-35,34.89,399.5,1
45,Toledo,Castilla - La Mancha,2024,475.0,0.8410456579083591,1592.8361875,36-45,29.82,399.5,0
46,Valencia/València,Comunitat Valenciana,2011,400.0,1.0717791932800231,520.8500833333334,18-25,76.8,428.71,1
46,Valencia/València,Comunitat Valenciana,2011,400.0,1.0717791932800231,1078.2413991666667,26-35,37.1,428.71,1
46,Valencia/València,Comunitat Valenciana,2011,400.0,1.0717791932800231,1352.2823383333332,36-45,29.58,428.71,0
46,Valencia/València,Comunitat Valenciana,2012,395.0,1.0461898360861621,471.4497083333333,18-25,83.78,413.24,1
46,Valencia/València,Comunitat Valenciana,2012,395.0,1.0461898360861621,1028.8082466666667,26-35,38.39,413.24,1
46,Valencia/València,Comunitat Valenciana,2012,395.0,1.0461898360861621,1307.6206533333334,36-45,30.21,413.24,1
46,Valencia/València,Comunitat Valenciana,2013,366.6666666666667,1.031656722448744,432.89712499999996,18-25,84.7,378.27,1
46,Valencia/València,Comunitat Valenciana,2013,366.6666666666667,1.031656722448744,1006.2409379166667,26-35,36.44,378.27,1
46,Valencia/València,Comunitat Valenciana,2013,366.6666666666667,1.031656722448744,1301.986045,36-45,28.16,378.27,0
46,Valencia/València,Comunitat Valenciana,2014,350.0,1.0332160647146191,413.85495833333334,18-25,84.57,361.63,1
46,Valencia/València,Comunitat Valenciana,2014,350.0,1.0332160647146191,995.2417454166667,26-35,35.17,361.63,1
46,Valencia/València,Comunitat Valenciana,2014,350.0,1.0332160647146191,1294.6313983333334,36-45,27.03,361.63,0
46,Valencia/València,Comunitat Valenciana,2015,350.0,1.0384115222946557,422.82975000000005,18-25,82.78,363.44,1
46,Valencia/València,Comunitat Valenciana,2015,350.0,1.0384115222946557,1009.9705491666667,26-35,34.65,363.44,1
46,Valencia/València,Comunitat Valenciana,2015,350.0,1.0384115222946557,1320.135415,36-45,26.51,363.44,0
46,Valencia/València,Comunitat Valenciana,2016,360.0694444444444,1.0405208860397714,445.539875,18-25,80.82,374.66,1
46,Valencia/València,Comunitat Valenciana,2016,360.0694444444444,1.0405208860397714,1023.7511466666666,26-35,35.17,374.66,1
46,Valencia/València,Comunitat Valenciana,2016,360.0694444444444,1.0405208860397714,1338.9965250000002,36-45,26.89,374.66,0
46,Valencia/València,Comunitat Valenciana,2017,375.0,1.0205611862446453,479.09779166666664,18-25,78.27,382.71,1
46,Valencia/València,Comunitat Valenciana,2017,375.0,1.0205611862446453,1050.9962729166666,26-35,35.68,382.71,1
46,Valencia/València,Comunitat Valenciana,2017,375.0,1.0205611862446453,1366.4578266666667,36-45,27.44,382.71,0
46,Valencia/València,Comunitat Valenciana,2018,397.31301440329224,1.0037444693258832,508.90970833333336,18-25,78.07,398.8,1
46,Valencia/València,Comunitat Valenciana,2018,397.31301440329224,1.0037444693258832,1090.6945079166667,26-35,36.43,398.8,1
46,Valencia/València,Comunitat Valenciana,2018,397.31301440329224,1.0037444693258832,1408.2725516666667,36-45,28.21,398.8,0
46,Valencia/València,Comunitat Valenciana,2019,420.24,0.9967743538313801,538.0972916666666,18-25,78.1,418.88,1
46,Valencia/València,Comunitat Valenciana,2019,420.24,0.9967743538313801,1147.4198416666666,26-35,36.62,418.88,1
46,Valencia/València,Comunitat Valenciana,2019,420.24,0.9967743538313801,1457.2639883333334,36-45,28.84,418.88,0
46,Valencia/València,Comunitat Valenciana,2020,450.0,1.0,553.6275833333333,18-25,81.28,450.0,1
46,Valencia/València,Comunitat Valenciana,2020,450.0,1.0,1138.5230916666667,26-35,39.52,450.0,1
46,Valencia/València,Comunitat Valenciana,2020,450.0,1.0,1438.4028783333333,36-45,31.28,450.0,1
46,Valencia/València,Comunitat Valenciana,2021,458.3333333333333,0.9699974935414286,567.4409583333334,18-25,80.77,444.58,1
46,Valencia/València,Comunitat Valenciana,2021,458.3333333333333,0.9699974935414286,1210.1122733333334,26-35,37.88,444.58,1
46,Valencia/València,Comunitat Valenciana,2021,458.3333333333333,0.9699974935414286,1497.5366099999999,36-45,30.61,444.58,1
46,Valencia/València,Comunitat Valenciana,2022,500.0,0.8949107299739896,632.2051791666667,18-25,79.09,447.46,1
46,Valencia/València,Comunitat Valenciana,2022,500.0,0.8949107299739896,1300.6218766666666,26-35,38.44,447.46,1
46,Valencia/València,Comunitat Valenciana,2022,500.0,0.8949107299739896,1593.4917374999998,36-45,31.38,447.46,1
46,Valencia/València,Comunitat Valenciana,2023,525.0,0.8643768521205406,663.3695579166666,18-25,79.14,453.8,1
46,Valencia/València,Comunitat Valenciana,2023,525.0,0.8643768521205406,1373.4566033333333,26-35,38.22,453.8,1
